image_names,cell_type,xmin,xmax,ymin,ymax
GREEN_DATA (734).jpg,Unripe,744,926,277,434
GREEN_DATA (574).jpg,Unripe,669,826,234,427
RED_DATA (786).jpg,Ripe,162,851,172,797
RED_DATA (304).jpg,Ripe,15,103,90,170
RED_DATA (616).jpg,Ripe,272,537,500,763
BLACK_DATA (632).jpg,Rotten,621,809,164,342
GREEN_DATA (652).jpg,Unripe,282,576,242,574
GREEN_DATA (868).jpg,Unripe,199,514,197,465
RED_DATA (413).jpg,Unripe,935,1187,210,472
RED_DATA (559).jpg,Ripe,851,1095,495,725
GREEN_DATA (175).jpg,Unripe,626,884,329,569
BLACK_DATA (61).jpg,Rotten,214,497,22,270
BLACK_DATA (47).jpg,Rotten,410,687,712,991
GREEN_DATA (370).jpg,Unripe,135,297,249,408
RED_DATA (464).jpg,Ripe,12,387,442,848
RED_DATA (170).jpg,Ripe,314,756,360,737
BLACK_DATA (822).jpg,Rotten,471,510,399,438
RED_DATA (241).jpg,Ripe,49,334,787,870
GREEN_DATA (487).jpg,Unripe,149,277,329,511
GREEN_DATA (596).jpg,Ripe,387,639,212,463
RED_DATA (711).jpg,Ripe,204,649,997,1350
BLACK_DATA (152).jpg,Rotten,848,933,464,542
GREEN_DATA (740).jpg,Unripe,287,492,559,774
RED_DATA (378).jpg,Ripe,622,847,311,611
BLACK_DATA (111).jpg,Rotten,247,734,122,557
BLACK_DATA (865).jpg,Rotten,834,875,536,560
GREEN_DATA (662).jpg,Unripe,280,384,83,230
BLACK_DATA (196).jpg,Rotten,438,665,596,674
BLACK_DATA (403).jpg,Rotten,17,177,464,639
BLACK_DATA (42).jpg,Rotten,0,142,255,448
GREEN_DATA (511).jpg,Unripe,157,227,455,509
BLACK_DATA (749).jpg,Rotten,379,467,102,217
RED_DATA (386).jpg,Ripe,587,1000,395,767
RED_DATA (542).jpg,Ripe,302,659,412,758
RED_DATA (865).jpg,Ripe,284,744,155,737
GREEN_DATA (647).jpg,Unripe,223,421,61,264
GREEN_DATA (842).jpg,Unripe,208,358,388,555
RED_DATA (933).jpg,Ripe,122,914,120,874
RED_DATA (173).jpg,Ripe,81,220,178,284
RED_DATA (688).jpg,Ripe,859,1242,232,633
RED_DATA (173).jpg,Ripe,368,523,249,352
RED_DATA (434).jpg,Ripe,429,898,147,644
GREEN_DATA (483).jpg,Unripe,117,392,94,389
GREEN_DATA (813).jpg,Unripe,469,698,341,504
RED_DATA (399).jpg,Ripe,704,999,175,480
GREEN_DATA (397).jpg,Unripe,248,367,531,644
RED_DATA (365).jpg,Ripe,725,1044,445,775
BLACK_DATA (48).jpg,Rotten,601,784,128,296
RED_DATA (94).jpg,Ripe,247,404,172,335
BLACK_DATA (330).jpg,Rotten,526,601,401,478
BLACK_DATA (153).jpg,Rotten,673,710,623,658
GREEN_DATA (828).jpg,Unripe,117,379,180,465
RED_DATA (676).jpg,Ripe,527,912,247,645
BLACK_DATA (346).jpg,Rotten,206,285,389,467
BLACK_DATA (68).jpg,Rotten,859,999,92,239
GREEN_DATA (372).jpg,Unripe,404,656,262,504
GREEN_DATA (428).jpg,Unripe,116,316,114,283
GREEN_DATA (34).jpg,Unripe,447,621,607,755
RED_DATA (329).jpg,Unripe,569,766,280,455
BLACK_DATA (491).jpg,Rotten,167,252,514,597
RED_DATA (240).jpg,Ripe,254,417,212,357
BLACK_DATA (305).jpg,Rotten,400,692,276,540
BLACK_DATA (105).jpg,Rotten,138,286,229,334
BLACK_DATA (226).jpg,Rotten,312,375,25,84
BLACK_DATA (525).jpg,Rotten,482,881,7,167
RED_DATA (827).jpg,Ripe,337,646,232,532
GREEN_DATA (248).jpg,Ripe,494,736,240,447
BLACK_DATA (725).jpg,Rotten,478,510,282,311
GREEN_DATA (859).jpg,Unripe,249,639,234,584
BLACK_DATA (136).jpg,Rotten,1,107,3,155
BLACK_DATA (98).jpg,Rotten,182,277,190,255
RED_DATA (449).jpg,Ripe,849,1145,387,655
RED_DATA (732).jpg,Ripe,660,1085,505,892
BLACK_DATA (67).jpg,Rotten,339,794,12,255
BLACK_DATA (749).jpg,Rotten,963,1020,509,595
GREEN_DATA (217).jpg,Unripe,83,339,87,366
RED_DATA (692).jpg,Ripe,715,1142,503,898
BLACK_DATA (725).jpg,Rotten,530,570,520,567
RED_DATA (34).jpg,Ripe,220,452,302,459
GREEN_DATA (842).jpg,Unripe,529,709,345,533
RED_DATA (544).jpg,Ripe,232,600,300,753
RED_DATA (507).jpg,Ripe,750,1235,165,580
RED_DATA (493).jpg,Ripe,485,682,267,518
BLACK_DATA (598).jpg,Rotten,551,585,406,444
BLACK_DATA (98).jpg,Rotten,199,284,290,352
RED_DATA (402).jpg,Ripe,967,1230,135,370
GREEN_DATA (460).jpg,Unripe,587,680,300,393
RED_DATA (766).jpg,Ripe,124,831,154,831
BLACK_DATA (611).jpg,Rotten,651,699,127,177
RED_DATA (239).jpg,Unripe,119,389,132,447
BLACK_DATA (277).jpg,Rotten,675,746,520,586
BLACK_DATA (309).jpg,Rotten,691,745,685,750
GREEN_DATA (898).jpg,Ripe,357,650,272,569
BLACK_DATA (733).jpg,Rotten,214,823,109,610
BLACK_DATA (822).jpg,Rotten,742,780,356,392
RED_DATA (401).jpg,Ripe,973,1122,114,254
BLACK_DATA (764).jpg,Rotten,329,737,107,483
BLACK_DATA (865).jpg,Rotten,589,609,411,432
BLACK_DATA (607).jpg,Rotten,522,560,759,808
RED_DATA (198).jpg,Ripe,216,1020,118,763
BLACK_DATA (95).jpg,Rotten,165,301,136,258
BLACK_DATA (760).jpg,Rotten,580,735,494,641
GREEN_DATA (820).jpg,Ripe,596,791,412,592
GREEN_DATA (458).jpg,Unripe,441,501,307,369
RED_DATA (168).jpg,Ripe,714,835,518,630
BLACK_DATA (101).jpg,Rotten,78,151,160,232
RED_DATA (349).jpg,Ripe,641,759,348,487
RED_DATA (626).jpg,Ripe,479,842,155,490
BLACK_DATA (149).jpg,Rotten,457,606,90,241
BLACK_DATA (68).jpg,Rotten,19,208,174,357
RED_DATA (676).jpg,Ripe,219,567,2,232
GREEN_DATA (407).jpg,Unripe,230,370,258,412
RED_DATA (629).jpg,Ripe,657,1260,245,783
RED_DATA (164).jpg,Ripe,589,956,250,627
GREEN_DATA (816).jpg,Unripe,279,462,439,639
BLACK_DATA (739).jpg,Rotten,259,618,220,566
BLACK_DATA (529).jpg,Rotten,357,560,424,599
RED_DATA (942).jpg,Ripe,515,887,490,848
BLACK_DATA (432).jpg,Rotten,472,799,132,424
BLACK_DATA (676).jpg,Rotten,361,561,296,516
GREEN_DATA (303).jpg,Unripe,348,441,441,530
RED_DATA (839).jpg,Ripe,334,681,169,484
BLACK_DATA (637).jpg,Rotten,478,585,455,567
RED_DATA (275).jpg,Ripe,281,519,207,435
BLACK_DATA (581).jpg,Rotten,252,499,230,467
GREEN_DATA (61).jpg,Unripe,344,473,153,283
GREEN_DATA (847).jpg,Unripe,119,379,684,926
BLACK_DATA (867).jpg,Rotten,289,840,83,595
GREEN_DATA (817).jpg,Ripe,297,574,257,517
GREEN_DATA (740).jpg,Unripe,102,293,540,737
BLACK_DATA (815).jpg,Rotten,138,531,267,598
BLACK_DATA (611).jpg,Rotten,462,534,412,461
GREEN_DATA (208).jpg,Unripe,641,726,422,510
RED_DATA (273).jpg,Ripe,132,599,280,630
RED_DATA (535).jpg,Ripe,386,600,151,368
RED_DATA (382).jpg,Ripe,827,1202,390,718
GREEN_DATA (683).jpg,Unripe,187,336,191,346
BLACK_DATA (101).jpg,Rotten,365,414,385,449
RED_DATA (555).jpg,Ripe,637,914,807,1067
BLACK_DATA (570).jpg,Rotten,94,167,128,189
BLACK_DATA (152).jpg,Rotten,627,711,274,353
GREEN_DATA (23).jpg,Ripe,504,576,769,853
GREEN_DATA (105).jpg,Ripe,497,581,64,184
GREEN_DATA (118).jpg,Unripe,662,747,444,535
RED_DATA (834).jpg,Ripe,2,722,525,1197
GREEN_DATA (473).jpg,Ripe,372,499,214,349
RED_DATA (267).jpg,Ripe,342,731,227,629
GREEN_DATA (277).jpg,Unripe,417,624,205,417
RED_DATA (457).jpg,Ripe,597,842,217,528
BLACK_DATA (772).jpg,Rotten,558,632,417,479
BLACK_DATA (722).jpg,Rotten,474,560,497,562
BLACK_DATA (776).jpg,Rotten,369,706,177,512
BLACK_DATA (735).jpg,Rotten,64,511,131,789
RED_DATA (336).jpg,Ripe,445,535,647,728
BLACK_DATA (152).jpg,Rotten,325,385,247,305
BLACK_DATA (562).jpg,Rotten,174,427,52,299
BLACK_DATA (533).jpg,Rotten,794,899,442,547
GREEN_DATA (316).jpg,Unripe,365,527,641,820
GREEN_DATA (862).jpg,Unripe,625,802,35,254
BLACK_DATA (2).jpg,Rotten,478,625,136,274
RED_DATA (295).jpg,Ripe,356,617,522,780
RED_DATA (113).jpg,Ripe,467,661,152,360
BLACK_DATA (96).jpg,Rotten,555,711,94,196
BLACK_DATA (438).jpg,Rotten,546,664,82,159
BLACK_DATA (354).jpg,Rotten,879,1018,497,653
GREEN_DATA (259).jpg,Unripe,504,540,617,658
BLACK_DATA (725).jpg,Rotten,286,331,492,520
GREEN_DATA (137).jpg,Ripe,82,169,422,554
GREEN_DATA (791).jpg,Ripe,134,319,229,432
GREEN_DATA (21).jpg,Unripe,109,404,129,434
GREEN_DATA (287).jpg,Unripe,167,324,72,219
RED_DATA (512).jpg,Ripe,680,943,706,991
BLACK_DATA (136).jpg,Rotten,9,192,245,465
BLACK_DATA (533).jpg,Rotten,454,551,499,607
GREEN_DATA (231).jpg,Unripe,492,621,111,234
BLACK_DATA (826).jpg,Rotten,251,363,339,446
GREEN_DATA (517).jpg,Ripe,279,455,61,234
BLACK_DATA (18).jpg,Rotten,327,442,340,445
BLACK_DATA (195).jpg,Rotten,724,781,375,422
BLACK_DATA (804).jpg,Rotten,327,664,85,492
BLACK_DATA (153).jpg,Rotten,530,569,390,425
BLACK_DATA (29).jpg,Rotten,247,392,208,359
BLACK_DATA (226).jpg,Rotten,473,551,257,332
RED_DATA (757).jpg,Ripe,362,922,205,765
RED_DATA (22).jpg,Ripe,367,684,160,402
BLACK_DATA (499).jpg,Rotten,402,754,147,514
RED_DATA (258).jpg,Ripe,294,909,82,690
GREEN_DATA (231).jpg,Unripe,700,812,285,403
GREEN_DATA (423).jpg,Unripe,502,704,150,390
BLACK_DATA (799).jpg,Rotten,292,676,267,526
GREEN_DATA (450).jpg,Ripe,411,537,496,624
BLACK_DATA (88).jpg,Rotten,429,876,45,512
GREEN_DATA (748).jpg,Unripe,629,845,178,398
BLACK_DATA (538).jpg,Rotten,409,892,160,607
RED_DATA (346).jpg,Ripe,442,881,157,603
RED_DATA (896).jpg,Ripe,130,855,247,901
BLACK_DATA (774).jpg,Rotten,427,744,104,467
BLACK_DATA (68).jpg,Rotten,549,756,579,677
GREEN_DATA (203).jpg,Unripe,492,641,360,540
GREEN_DATA (476).jpg,Unripe,291,478,306,474
BLACK_DATA (275).jpg,Rotten,192,384,268,487
GREEN_DATA (439).jpg,Unripe,647,729,288,365
GREEN_DATA (483).jpg,Unripe,212,509,364,634
BLACK_DATA (8).jpg,Rotten,575,656,538,632
GREEN_DATA (641).jpg,Unripe,260,497,309,534
GREEN_DATA (341).jpg,Unripe,477,641,277,432
RED_DATA (140).jpg,Ripe,619,679,474,532
BLACK_DATA (26).jpg,Rotten,2,136,295,406
RED_DATA (229).jpg,Ripe,99,317,185,500
RED_DATA (409).jpg,Ripe,1287,1489,638,1006
RED_DATA (688).jpg,Ripe,105,425,35,325
RED_DATA (724).jpg,Ripe,387,639,422,713
GREEN_DATA (721).jpg,Unripe,354,482,76,221
RED_DATA (693).jpg,Ripe,705,995,122,435
BLACK_DATA (99).jpg,Rotten,82,177,670,741
GREEN_DATA (308).jpg,Ripe,481,576,194,283
GREEN_DATA (149).jpg,Unripe,494,681,157,347
GREEN_DATA (746).jpg,Unripe,119,332,295,570
RED_DATA (626).jpg,Ripe,237,562,515,828
RED_DATA (531).jpg,Ripe,142,605,432,925
RED_DATA (607).jpg,Ripe,352,848,462,977
BLACK_DATA (738).jpg,Rotten,235,627,265,624
GREEN_DATA (794).jpg,Ripe,437,567,214,374
GREEN_DATA (720).jpg,Unripe,179,397,312,492
GREEN_DATA (302).jpg,Ripe,519,606,66,166
BLACK_DATA (539).jpg,Rotten,514,697,371,549
BLACK_DATA (40).jpg,Rotten,626,743,18,137
GREEN_DATA (746).jpg,Unripe,534,769,210,507
GREEN_DATA (621).jpg,Ripe,539,796,232,459
RED_DATA (606).jpg,Ripe,214,573,752,1095
GREEN_DATA (44).jpg,Unripe,866,986,42,157
BLACK_DATA (159).jpg,Rotten,594,891,107,355
RED_DATA (42).jpg,Ripe,422,631,282,462
GREEN_DATA (807).jpg,Unripe,3,163,312,452
BLACK_DATA (516).jpg,Rotten,879,1014,612,677
RED_DATA (720).jpg,Ripe,137,725,477,959
GREEN_DATA (61).jpg,Unripe,489,592,137,244
BLACK_DATA (856).jpg,Rotten,339,412,504,574
RED_DATA (304).jpg,Unripe,224,336,311,396
RED_DATA (377).jpg,Ripe,862,1177,395,740
GREEN_DATA (566).jpg,Unripe,242,315,519,626
BLACK_DATA (785).jpg,Rotten,541,836,299,622
RED_DATA (881).jpg,Ripe,480,1005,380,893
GREEN_DATA (795).jpg,Unripe,189,344,624,831
BLACK_DATA (658).jpg,Rotten,770,821,379,410
GREEN_DATA (897).jpg,Unripe,229,419,407,615
BLACK_DATA (533).jpg,Rotten,639,721,197,262
GREEN_DATA (233).jpg,Ripe,586,786,409,612
GREEN_DATA (310).jpg,Unripe,368,591,251,461
GREEN_DATA (698).jpg,Unripe,594,759,284,489
RED_DATA (475).jpg,Ripe,610,985,400,768
BLACK_DATA (833).jpg,Rotten,450,514,308,358
RED_DATA (522).jpg,Ripe,1130,1386,8,219
BLACK_DATA (722).jpg,Rotten,352,442,442,522
BLACK_DATA (743).jpg,Rotten,464,552,412,470
BLACK_DATA (457).jpg,Rotten,139,269,327,435
BLACK_DATA (792).jpg,Rotten,655,808,542,677
GREEN_DATA (445).jpg,Unripe,464,582,39,174
RED_DATA (646).jpg,Ripe,1120,1502,545,952
GREEN_DATA (617).jpg,Unripe,177,425,484,716
GREEN_DATA (603).jpg,Unripe,222,457,407,631
BLACK_DATA (852).jpg,Rotten,344,834,27,549
GREEN_DATA (327).jpg,Unripe,446,622,417,598
GREEN_DATA (374).jpg,Unripe,627,756,201,294
GREEN_DATA (482).jpg,Unripe,329,477,337,489
GREEN_DATA (884).jpg,Unripe,147,464,292,562
BLACK_DATA (167).jpg,Rotten,224,741,140,614
BLACK_DATA (48).jpg,Rotten,871,1021,568,663
BLACK_DATA (517).jpg,Rotten,487,567,272,352
GREEN_DATA (504).jpg,Unripe,150,517,112,399
BLACK_DATA (516).jpg,Rotten,376,505,237,353
BLACK_DATA (576).jpg,Rotten,551,608,361,406
BLACK_DATA (636).jpg,Rotten,238,336,514,606
GREEN_DATA (431).jpg,Unripe,893,1019,515,667
GREEN_DATA (4).jpg,Unripe,649,901,277,530
RED_DATA (341).jpg,Ripe,449,751,295,630
BLACK_DATA (323).jpg,Rotten,731,849,422,548
BLACK_DATA (720).jpg,Rotten,606,629,638,666
GREEN_DATA (702).jpg,Unripe,204,314,254,362
GREEN_DATA (79).jpg,Unripe,177,327,57,220
RED_DATA (358).jpg,Ripe,787,1082,207,525
RED_DATA (319).jpg,Ripe,571,724,92,250
RED_DATA (687).jpg,Ripe,578,904,439,841
GREEN_DATA (444).jpg,Unripe,429,616,270,427
RED_DATA (842).jpg,Ripe,242,555,279,581
GREEN_DATA (445).jpg,Unripe,621,749,400,530
RED_DATA (510).jpg,Ripe,210,592,325,700
BLACK_DATA (533).jpg,Rotten,561,646,317,397
BLACK_DATA (368).jpg,Rotten,596,709,477,572
GREEN_DATA (47).jpg,Unripe,94,387,107,384
BLACK_DATA (581).jpg,Rotten,0,252,220,487
GREEN_DATA (69).jpg,Unripe,541,849,277,522
RED_DATA (612).jpg,Ripe,1089,1394,2,280
GREEN_DATA (359).jpg,Unripe,228,301,281,358
BLACK_DATA (102).jpg,Rotten,711,804,523,592
BLACK_DATA (16).jpg,Rotten,492,531,25,64
BLACK_DATA (380).jpg,Rotten,292,749,135,667
RED_DATA (307).jpg,Ripe,172,387,649,869
BLACK_DATA (48).jpg,Rotten,172,309,156,291
GREEN_DATA (250).jpg,Rotten,398,514,85,196
BLACK_DATA (795).jpg,Rotten,489,652,205,359
BLACK_DATA (261).jpg,Rotten,146,287,189,323
GREEN_DATA (285).jpg,Unripe,146,465,468,718
BLACK_DATA (80).jpg,Rotten,59,257,747,884
RED_DATA (218).jpg,Ripe,14,372,69,406
RED_DATA (269).jpg,Ripe,367,590,331,557
GREEN_DATA (421).jpg,Unripe,667,740,452,522
BLACK_DATA (102).jpg,Rotten,482,552,172,248
RED_DATA (503).jpg,Ripe,1309,1482,12,453
BLACK_DATA (749).jpg,Rotten,44,149,175,272
BLACK_DATA (30).jpg,Rotten,606,770,393,554
GREEN_DATA (179).jpg,Unripe,459,579,9,112
BLACK_DATA (323).jpg,Rotten,4,114,372,507
RED_DATA (558).jpg,Ripe,695,1082,585,827
GREEN_DATA (52).jpg,Unripe,207,594,42,397
GREEN_DATA (787).jpg,Unripe,791,947,457,561
RED_DATA (872).jpg,Ripe,194,819,80,731
BLACK_DATA (675).jpg,Rotten,433,578,278,403
GREEN_DATA (84).jpg,Unripe,297,371,379,453
RED_DATA (167).jpg,Ripe,479,966,49,547
BLACK_DATA (507).jpg,Rotten,924,1021,517,622
BLACK_DATA (102).jpg,Rotten,30,135,347,441
RED_DATA (52).jpg,Ripe,352,606,217,435
GREEN_DATA (279).jpg,Unripe,321,553,255,467
GREEN_DATA (241).jpg,Unripe,441,674,176,356
BLACK_DATA (102).jpg,Rotten,923,988,287,347
GREEN_DATA (359).jpg,Unripe,156,227,294,368
BLACK_DATA (570).jpg,Rotten,747,820,523,602
RED_DATA (815).jpg,Ripe,49,976,92,934
RED_DATA (616).jpg,Ripe,197,440,282,505
BLACK_DATA (48).jpg,Rotten,783,952,97,284
RED_DATA (70).jpg,Ripe,511,669,132,297
GREEN_DATA (844).jpg,Unripe,112,254,282,432
BLACK_DATA (448).jpg,Rotten,389,636,250,467
GREEN_DATA (90).jpg,Unripe,108,192,421,505
GREEN_DATA (784).jpg,Unripe,179,344,450,602
GREEN_DATA (682).jpg,Unripe,207,487,370,640
BLACK_DATA (666).jpg,Rotten,487,664,4,132
GREEN_DATA (496).jpg,Unripe,2,72,352,494
BLACK_DATA (397).jpg,Rotten,279,604,207,492
RED_DATA (653).jpg,Ripe,759,1010,242,548
BLACK_DATA (581).jpg,Rotten,769,1026,2,222
GREEN_DATA (301).jpg,Ripe,257,414,684,851
GREEN_DATA (788).jpg,Unripe,770,950,416,571
RED_DATA (593).jpg,Ripe,397,657,147,354
GREEN_DATA (385).jpg,Unripe,393,528,401,539
BLACK_DATA (829).jpg,Rotten,579,775,191,408
GREEN_DATA (22).jpg,Unripe,441,502,320,400
GREEN_DATA (516).jpg,Ripe,419,636,242,432
GREEN_DATA (358).jpg,Unripe,116,182,505,574
GREEN_DATA (420).jpg,Unripe,521,656,421,544
BLACK_DATA (162).jpg,Rotten,729,816,490,555
RED_DATA (656).jpg,Ripe,609,1152,337,819
BLACK_DATA (349).jpg,Rotten,659,981,142,562
BLACK_DATA (654).jpg,Rotten,113,947,77,671
GREEN_DATA (415).jpg,Unripe,362,557,282,432
RED_DATA (266).jpg,Ripe,591,949,135,392
GREEN_DATA (91).jpg,Unripe,436,542,321,411
RED_DATA (801).jpg,Ripe,84,931,142,901
BLACK_DATA (671).jpg,Rotten,112,537,329,689
BLACK_DATA (535).jpg,Rotten,427,691,422,654
BLACK_DATA (482).jpg,Rotten,683,810,114,241
BLACK_DATA (341).jpg,Rotten,592,857,395,632
RED_DATA (83).jpg,Ripe,487,636,430,582
BLACK_DATA (696).jpg,Rotten,312,734,177,590
RED_DATA (354).jpg,Unripe,596,794,371,544
RED_DATA (452).jpg,Ripe,229,544,382,705
BLACK_DATA (812).jpg,Rotten,202,639,175,562
GREEN_DATA (529).jpg,Unripe,877,954,233,329
BLACK_DATA (40).jpg,Rotten,714,826,490,617
BLACK_DATA (100).jpg,Rotten,630,836,420,592
BLACK_DATA (617).jpg,Rotten,164,295,40,149
BLACK_DATA (520).jpg,Rotten,291,883,108,548
BLACK_DATA (271).jpg,Rotten,342,609,127,322
BLACK_DATA (743).jpg,Rotten,119,187,382,430
GREEN_DATA (728).jpg,Unripe,276,482,556,781
RED_DATA (718).jpg,Ripe,572,922,315,700
GREEN_DATA (731).jpg,Unripe,144,502,189,534
GREEN_DATA (274).jpg,Unripe,117,187,483,566
BLACK_DATA (292).jpg,Rotten,25,243,538,753
GREEN_DATA (282).jpg,Unripe,869,930,204,259
GREEN_DATA (406).jpg,Ripe,674,849,202,404
RED_DATA (622).jpg,Ripe,304,839,682,1192
BLACK_DATA (512).jpg,Rotten,27,157,377,467
GREEN_DATA (803).jpg,Unripe,699,921,339,579
RED_DATA (304).jpg,Ripe,163,240,90,154
GREEN_DATA (482).jpg,Unripe,174,347,289,454
RED_DATA (269).jpg,Ripe,9,129,95,307
GREEN_DATA (352).jpg,Unripe,574,678,429,538
GREEN_DATA (147).jpg,Unripe,472,641,144,324
GREEN_DATA (811).jpg,Unripe,244,514,347,607
RED_DATA (316).jpg,Ripe,602,815,228,483
BLACK_DATA (525).jpg,Rotten,77,467,487,679
GREEN_DATA (459).jpg,Unripe,514,589,29,101
RED_DATA (121).jpg,Ripe,581,746,324,527
BLACK_DATA (354).jpg,Rotten,467,559,325,437
GREEN_DATA (31).jpg,Unripe,412,674,188,434
RED_DATA (25).jpg,Ripe,319,606,172,442
RED_DATA (489).jpg,Ripe,638,869,652,833
BLACK_DATA (660).jpg,Rotten,563,788,358,592
BLACK_DATA (161).jpg,Rotten,334,477,72,285
BLACK_DATA (120).jpg,Rotten,157,749,135,727
BLACK_DATA (115).jpg,Rotten,119,207,534,599
GREEN_DATA (822).jpg,Unripe,497,689,335,552
RED_DATA (727).jpg,Ripe,512,942,442,849
RED_DATA (359).jpg,Ripe,345,757,557,949
RED_DATA (414).jpg,Ripe,608,931,624,924
GREEN_DATA (529).jpg,Unripe,794,879,101,175
BLACK_DATA (136).jpg,Rotten,237,417,379,559
RED_DATA (140).jpg,Ripe,488,558,528,572
RED_DATA (459).jpg,Ripe,821,1175,427,912
BLACK_DATA (200).jpg,Rotten,12,184,349,542
GREEN_DATA (265).jpg,Unripe,227,382,626,766
BLACK_DATA (532).jpg,Rotten,364,432,289,359
BLACK_DATA (307).jpg,Rotten,437,643,315,513
GREEN_DATA (332).jpg,Unripe,384,644,408,618
RED_DATA (890).jpg,Ripe,82,916,57,949
BLACK_DATA (332).jpg,Rotten,353,429,178,268
BLACK_DATA (322).jpg,Rotten,341,385,419,456
BLACK_DATA (48).jpg,Rotten,360,513,0,101
GREEN_DATA (639).jpg,Unripe,564,819,165,427
GREEN_DATA (660).jpg,Unripe,467,654,370,562
BLACK_DATA (416).jpg,Rotten,264,417,172,317
BLACK_DATA (291).jpg,Rotten,826,970,395,620
RED_DATA (973).jpg,Ripe,89,874,192,944
RED_DATA (180).jpg,Ripe,388,581,550,708
BLACK_DATA (693).jpg,Rotten,240,435,536,769
BLACK_DATA (241).jpg,Rotten,337,507,322,467
RED_DATA (466).jpg,Ripe,1060,1315,392,647
BLACK_DATA (865).jpg,Rotten,511,533,411,431
BLACK_DATA (652).jpg,Rotten,182,427,97,314
GREEN_DATA (738).jpg,Unripe,497,724,382,619
RED_DATA (104).jpg,Ripe,232,530,364,651
GREEN_DATA (763).jpg,Unripe,337,477,275,434
BLACK_DATA (17).jpg,Rotten,577,858,303,555
BLACK_DATA (541).jpg,Rotten,283,309,346,379
GREEN_DATA (845).jpg,Unripe,402,581,420,593
RED_DATA (364).jpg,Ripe,505,797,758,1006
RED_DATA (322).jpg,Ripe,576,1038,40,460
BLACK_DATA (352).jpg,Rotten,179,499,264,549
BLACK_DATA (532).jpg,Rotten,527,595,409,474
BLACK_DATA (851).jpg,Rotten,710,756,158,202
RED_DATA (354).jpg,Unripe,384,534,199,339
BLACK_DATA (636).jpg,Rotten,364,425,370,431
BLACK_DATA (845).jpg,Rotten,213,415,411,605
GREEN_DATA (170).jpg,Unripe,32,287,474,649
RED_DATA (363).jpg,Ripe,563,880,1184,1497
BLACK_DATA (750).jpg,Rotten,81,793,83,624
BLACK_DATA (835).jpg,Rotten,760,783,594,615
GREEN_DATA (363).jpg,Unripe,474,535,352,414
RED_DATA (50).jpg,Ripe,507,736,255,565
RED_DATA (412).jpg,Ripe,402,724,475,842
RED_DATA (619).jpg,Ripe,680,1037,187,555
RED_DATA (277).jpg,Ripe,644,791,87,264
RED_DATA (448).jpg,Ripe,319,531,646,896
BLACK_DATA (832).jpg,Rotten,125,307,13,211
BLACK_DATA (153).jpg,Rotten,711,766,161,210
RED_DATA (609).jpg,Ripe,815,1104,347,685
GREEN_DATA (531).jpg,Unripe,245,304,323,371
GREEN_DATA (823).jpg,Unripe,447,779,259,574
BLACK_DATA (722).jpg,Rotten,367,422,354,412
GREEN_DATA (361).jpg,Unripe,485,606,210,315
GREEN_DATA (852).jpg,Unripe,302,375,275,330
BLACK_DATA (576).jpg,Rotten,344,419,314,374
GREEN_DATA (591).jpg,Unripe,526,856,195,517
BLACK_DATA (389).jpg,Rotten,2,239,87,480
RED_DATA (487).jpg,Ripe,461,632,345,500
GREEN_DATA (498).jpg,Unripe,182,402,182,377
RED_DATA (636).jpg,Ripe,42,503,752,1205
BLACK_DATA (137).jpg,Rotten,386,602,62,234
GREEN_DATA (509).jpg,Unripe,219,484,182,462
GREEN_DATA (700).jpg,Unripe,634,816,434,602
BLACK_DATA (133).jpg,Rotten,859,993,127,266
GREEN_DATA (713).jpg,Unripe,377,629,297,507
RED_DATA (370).jpg,Ripe,287,527,485,720
GREEN_DATA (526).jpg,Ripe,359,631,227,457
RED_DATA (552).jpg,Ripe,279,672,292,665
GREEN_DATA (801).jpg,Unripe,444,719,210,555
GREEN_DATA (237).jpg,Ripe,252,352,334,437
RED_DATA (468).jpg,Ripe,515,887,490,848
GREEN_DATA (384).jpg,Unripe,200,392,392,589
RED_DATA (250).jpg,Ripe,7,289,47,320
RED_DATA (650).jpg,Ripe,207,452,800,1022
RED_DATA (317).jpg,Ripe,37,314,225,507
BLACK_DATA (377).jpg,Rotten,324,744,99,546
BLACK_DATA (162).jpg,Rotten,697,758,336,393
RED_DATA (98).jpg,Ripe,272,502,132,350
BLACK_DATA (220).jpg,Rotten,202,799,132,699
RED_DATA (373).jpg,Ripe,512,899,160,520
GREEN_DATA (445).jpg,Unripe,354,464,85,220
GREEN_DATA (572).jpg,Unripe,819,1028,484,684
BLACK_DATA (439).jpg,Rotten,764,909,254,402
BLACK_DATA (525).jpg,Rotten,489,906,444,672
GREEN_DATA (831).jpg,Ripe,394,831,237,637
BLACK_DATA (244).jpg,Rotten,576,697,397,508
RED_DATA (771).jpg,Ripe,412,782,224,634
RED_DATA (635).jpg,Ripe,842,1075,156,393
RED_DATA (287).jpg,Ripe,329,739,274,709
RED_DATA (653).jpg,Ripe,482,710,688,988
GREEN_DATA (298).jpg,Ripe,459,621,267,437
BLACK_DATA (40).jpg,Rotten,142,299,455,617
RED_DATA (280).jpg,Ripe,382,620,357,634
BLACK_DATA (866).jpg,Rotten,272,487,304,487
GREEN_DATA (574).jpg,Unripe,323,481,182,339
RED_DATA (5).jpg,Ripe,169,538,266,715
BLACK_DATA (368).jpg,Rotten,157,242,175,242
RED_DATA (940).jpg,Ripe,287,616,272,575
